"","apt1_apt_name","apt2_apt_name","total_pax_tp","apt1_id","apt2_id"
"344","LEEDS BRADFORD","SOUTH MARSTON",0.0045,44,58
"345","LEEDS BRADFORD","SOUTHAMPTON",5.965,44,54
"346","LERWICK (TINGWALL)","OUT SKERRIES",0.018,45,67
"347","LERWICK (TINGWALL)","PAPA STOUR",0.0029,45,68
"348","LERWICK (TINGWALL)","SUMBURGH",0,45,56
"349","LIVERPOOL (JOHN LENNON)","NEWCASTLE",0.0326,46,49
"350","LIVERPOOL (JOHN LENNON)","NEWQUAY",0.5848,46,50
"351","LIVERPOOL (JOHN LENNON)","NORWICH",0.022,46,51
"352","LIVERPOOL (JOHN LENNON)","SOUTHAMPTON",0.0233,46,54
"353","MANCHESTER","NEWCASTLE",0.0726,47,49
"354","MANCHESTER","NEWQUAY",3.257,47,50
"355","MANCHESTER","NORWICH",3.0302,47,51
"356","MANCHESTER","SOUTHAMPTON",12.1044,47,54
"357","MANCHESTER","STORNOWAY",0.0166,47,55
"358","MANSTON (KENT INT)","NEWCASTLE",0.0243,48,49
"359","MANSTON (KENT INT)","NEWQUAY",0,48,50
"360","NEWCASTLE","NEWQUAY",0.2384,49,50
"361","NEWCASTLE","NORWICH",0.0298,49,51
"362","NEWCASTLE","SOUTHAMPTON",9.1064,49,54
"363","NEWCASTLE","WARTON",0,49,69
"364","NEWQUAY","NORWICH",0.1907,50,51
"365","NORWICH","SOUTHAMPTON",0.0107,51,54
"366","NORWICH","WARTON",6e-04,51,69
"367","SCATSTA","TURWESTON",0,52,70
"368","SCATSTA","WOODVALE",0,52,71
